event_id,variant,runtime_path,source_path,tags,codec,sampleRateHz,channels,durationMs,sha256
penguin.reaction.loss,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_loss_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/grunt_03.ogg,penguin loss grumble pitchable,vorbis,48000,2,666,f2a23b32fcf9cbdabf059339d346ce7eead018fda778067827e71b96936989f1
penguin.reaction.loss,3,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_loss_v03.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX_2/grunt_06.ogg,penguin loss grumble pitchable,vorbis,48000,2,629,406b88a519f2b067f99dedbce1b3dc2f472c7f5a50f8443e8dddbcf5e0edaf53
penguin.reaction.gasp,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_gasp_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX/ooh.ogg,penguin gasp anticipation pitchable,vorbis,48000,2,739,6e2323960b6eaa931a75e4f75e3f13926cf3b67d4c21767cae88f2b2f7c83613
penguin.reaction.gasp,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_reaction_gasp_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_Creature_SFX_2/human_01.ogg,penguin gasp anticipation pitchable,vorbis,48000,2,623,9c4e9cf68b2d5804b0becb649fe3af0cc83b274846f0da8be60be21373d2580e
penguin.gadget,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_gadget_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/drawKnife1.ogg,penguin gadget draw holster,vorbis,48000,2,400,276403e72c3b71c47bc24db3083970c23f8e5551ffa78f436f83483c56f3f0bb
penguin.gadget,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_gadget_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/rpg-audio/Audio/drawKnife2.ogg,penguin gadget draw holster,vorbis,48000,2,446,d5df6a4130cbb016f97b4883769a418917b9629cb4c21717030b186e0c73281a
penguin.hack.typing,1,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_hack_typing_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/ui-audio/Audio/switch31.ogg,penguin hack typing,vorbis,44100,2,435,bca5f3047e73d28f6619d49a45dee1984340c165da5fa49b239068c2cb9b4be1
penguin.hack.typing,2,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_hack_typing_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/ui-audio/Audio/switch32.ogg,penguin hack typing,vorbis,44100,2,435,b740f507ad386a1d09bb5ca69a75231656a71375df11348fcd2d5e323b8d6727
penguin.hack.typing,3,01_RUNTIME_READY/audio/penguin/bsb_chr_penguin_hack_typing_v03.ogg,02_SOURCE_LIBRARY_CC0/Kenney/ui-audio/Audio/switch33.ogg,penguin hack typing,vorbis,44100,2,512,977ecead4b27cf9801aed433bfa4bdfcf49444c15990d27d2e472401a1fb2742
system.action.blocked,1,01_RUNTIME_READY/audio/system/bsb_sys_system_action_blocked_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/error_005.ogg,system blocked error,vorbis,44100,1,500,3f75b11df5b06d68d2c25fbf0e9c9d9e7dd9250562a4007ee34856b8a309a2ae
system.action.blocked,2,01_RUNTIME_READY/audio/system/bsb_sys_system_action_blocked_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/GUI_CC0_SFX/GUI_Sound_Effects_by_Lokif/negative_2.wav,system blocked error,pcm_s16le,44100,2,1719,c9ea598461bd790e1049974a39a9f5cc9dd4a84887549c3c5c256d2abbd4d1a5
system.network.lost,1,01_RUNTIME_READY/audio/system/bsb_sys_system_network_lost_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/alarm2.ogg,system network lost,vorbis,44100,2,1767,7c2f7fcee34574818d97426cf669621a41ad399dbc12213fdf8458f8b9138464
system.network.lost,2,01_RUNTIME_READY/audio/system/bsb_sys_system_network_lost_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/zapThreeToneDown.ogg,system network lost,vorbis,44100,1,1332,272e60bc62a1685f990fa50d163c3cb7f85073c1c3f89e3c3409e7ec938703c5
system.network.restored,1,01_RUNTIME_READY/audio/system/bsb_sys_system_network_restored_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/chimes.ogg,system network restored,vorbis,44100,2,2005,bb9c1826553beb87e47a534f9608a7dcd236614bb6194f4323d4661df81e895e
system.network.restored,2,01_RUNTIME_READY/audio/system/bsb_sys_system_network_restored_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/zapThreeToneUp.ogg,system network restored,vorbis,44100,1,1202,52da0ff5e219179df4521b38276abde0ed6ba27e0cf030b0d1209b8857406eff
system.request.timeout,1,01_RUNTIME_READY/audio/system/bsb_sys_system_request_timeout_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/error_007.ogg,system request timeout,vorbis,44100,1,192,f1ee4c1ac8bfe1a82eacb54b26f49e8974bab93bcf10c01800bc10dbf730f559
system.request.timeout,2,01_RUNTIME_READY/audio/system/bsb_sys_system_request_timeout_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/negative_sound2.ogg,system request timeout,vorbis,44100,2,786,a068c1a2a375149da67bb8e547079987800b1ce21debb7f51ca556eeeaabd56a
round.no.win,1,01_RUNTIME_READY/audio/system/bsb_sfx_round_no_win_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/lowThreeTone.ogg,round no win subtle,vorbis,44100,1,1019,b4b3bc7420e71bfbec49a6ea13b8c12d76a5751cbdf063d8a8ac017c0b1e1d87
round.no.win,2,01_RUNTIME_READY/audio/system/bsb_sfx_round_no_win_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/minimize_001.ogg,round no win subtle,vorbis,44100,1,258,8481912bc7fa5828924a00ef15b6cd613b994956e0817bd3122065c9b2896d2d
ambience.control.room,1,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_ambience_control_room_v01.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/Ambience_Pack_1_CC0/oga_amb_infestation_control_room.mp3,ambience control room dark,opus,48000,2,47654,150e6519ee9bac2b039e2173984c3979c2845effce53e678285a85f08ab21081
ambience.server.rack,1,01_RUNTIME_READY/audio/ambience/bsb_amb_ambience_server_rack_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/30_CC0_SFX_Loops/ambient_01.ogg,ambience server rack loop,vorbis,48000,2,8234,4dca0e4890c0f7658b3e67c624416cdb8379f195ee68915cc076a0ed329b6c8f
ambience.ventilation,1,01_RUNTIME_READY/audio/ambience/bsb_amb_ambience_ventilation_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/30_CC0_SFX_Loops/ambient_02.ogg,ambience ventilation loop,vorbis,48000,2,3170,a04dc87827cc9b02d072ee1ebb8511a466564e643a30ec01d9ac977ac129f4af
ambience.electrical.hum,1,01_RUNTIME_READY/audio/ambience/bsb_amb_ambience_electrical_hum_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/loop_ambient_01.ogg,ambience electrical hum,vorbis,44100,2,6224,eb9a8f8bc77975b19345e027881e5d05897132ff3d7b055bab3c7e2ce71951fe
ambience.distant.machinery,1,01_RUNTIME_READY/audio/ambience/bsb_amb_ambience_distant_machinery_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/30_CC0_SFX_Loops/machine_11.ogg,ambience distant machinery,vorbis,48000,2,5672,ca9c20c27e8d5c47911e02992662b8ad44afd54fecee20bb523e25fdb2b8080a
ambience.vault.interior,1,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_ambience_vault_interior_v01.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/Additional_CC0_Ambience/oga_scifi_city_ambient_loop.ogg,ambience vault interior,opus,48000,1,29311,b16554578a2833299f865b4a8ef7f4c6a2398a78f86e2244c97f60bfc88f6ba0
ambience.blackout,1,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_ambience_blackout_v01.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/Ambience_Pack_1_CC0/oga_amb_final_captains_log.mp3,ambience blackout roomtone,opus,48000,2,58939,cd22d1270898139b786686193d8a5a0f51b17d6e3d8a2894738498ec1d86c271
music.base,1,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_music_base_v01.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/TT_Cyberpunk_Pack_2_CC0/oga_tt2_the_casino_120bpm.ogg,music base cyberpunk casino,opus,48000,2,219012,e66da2f99e0db9310878925c0aeec5dd6cc889c952d4ab4da4eb2f6852c46a2d
music.base,2,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_music_base_v02.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/TT_Cyberpunk_Pack_2_CC0/oga_tt2_night_club_chill_100bpm.ogg,music base cyberpunk casino,opus,48000,2,302413,aa305d2e3b83c5c998e10b32c55ed51ac90f3ee57bfb2231c0b190c6a8e3a33c
music.anticipation,1,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_music_anticipation_v01.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/Dark_SciFi_Audio_Pack_CC0/ogg/urgent.ogg,music anticipation urgent,opus,48000,2,56901,154d93b724e63a7fbd01f763cd968f54cd5b782a3bc0bca615e92831dd0ed629
music.freespins,1,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_music_freespins_v01.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/TT_Cyberpunk_Pack_2_CC0/oga_tt2_system_overload_154bpm.ogg,music freespins high energy,opus,48000,2,202608,009e10595b93a2222fcb0fbf006ace095eea97a1e67b3560af4b03b9802da034
music.freespins,2,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_music_freespins_v02.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/TT_Cyberpunk_Pack_2_CC0/oga_tt2_electric_stream_180bpm.ogg,music freespins high energy,opus,48000,2,80392,6ba2f79922c908dca262d141237758845b6f8834ee30222c2cb062ab960be896
music.vault.breach,1,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_music_vault_breach_v01.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/TT_Cyberpunk_Pack_2_CC0/oga_tt2_welcome_mix_110bpm.ogg,music vault breach,opus,48000,2,403649,2246996b7efe39a77d38159c0d705ce4fe85a27153526e146ff4b0b512ce7787
music.vault.breach,2,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_music_vault_breach_v02.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/TT_Cyberpunk_Pack_1_CC0/oga_tt1_experiment_g.ogg,music vault breach,opus,48000,2,113279,68151c3e18fbe18cc9cd900b6c69cd1c60b2d5f0ed65b41e2442c1fed0183959
music.results,1,01_RUNTIME_READY/audio/music_and_ambience_compact/bsb_music_results_v01.opus,02_SOURCE_LIBRARY_CC0/OpenGameArt/Dark_SciFi_Audio_Pack_CC0/ogg/victory.ogg,music results victory,opus,48000,2,5884,826d9ece47028066d6830e669d93c429989adf9da01fd5ac8dcc9320d97cfa42
